registration_number,postal_code,transaction_value,transaction_date,built_area,latitude,longitude,neighborhood
15516700395.0,03987-100,485000,2022-01-13,142,-23.6044862,-46.5121846,Vila Portuguesa
9503400317.0,04805-310,425000,2022-01-24,119,-23.712466,-46.7038596,Cidade Dutra
30000500450.0,05678-000,3750000,2022-01-26,528,-23.5988118,-46.7041534,Jardim Silvia (Zona Oeste)
5813700811.0,03530-000,105000,2022-01-28,59,-23.53947,-46.5221288,Vila Matilde
13114900908.0,08070-080,380000,2022-01-25,81,-23.4940813,-46.4642958,Parque Cruzeiro do Sul
10133002011.0,05627-030,975000,2022-02-01,216,-23.5959509,-46.7332843,Vila Sonia
9006200298.0,04648-000,1870000,2022-01-31,246,-23.645616,-46.67257110000001,Vila Nova Caledonia
8810000803.0,04736-002,3850000,2022-01-21,472,-23.6409302,-46.6945313,Santo Amaro
13037801653.0,03756-020,324000,2022-01-19,91,-23.505921,-46.5040404,Jardim Gonzaga
14608500308.0,03583-060,520000,2022-01-27,148,-23.560351,-46.4923505,Jardim Brasilia (Zona Leste)
17806800157.0,04836-610,420000,2022-01-31,69,-23.751563,-46.7098187,Jardim Orbam
18907500362.0,02992-160,350000,2022-01-20,60,-23.447663,-46.725337,Parque Panamericano
15227200512.0,08320-020,340000,2022-01-28,148,-23.6263388,-46.4752136,Parque Sao Rafael
17237201602.0,04414-000,300000,2022-01-28,100,-23.6714679,-46.6408176,Vila Clara
12411600576.0,05176-210,350000,2022-01-28,78,-23.4681474,-46.7463709,Vila Clarice
11333501306.0,03666-020,295000,2022-01-28,82,-23.5271162,-46.4935297,Vila Ré
17425500220.0,04851-005,260000,2022-01-26,100,-23.7543448,-46.6709867,Jardim Edi
11046701842.0,03736-200,635000,2022-01-26,208,-23.5101932,-46.5149082,Vila Buenos Aires
7645501121.0,02739-000,315000,2022-01-21,120,-23.4840558,-46.6877384,Itaberaba
9127500802.0,04349-130,680000,2022-01-28,129,-23.648395,-46.6498664,Jardim Oriental
16200132800.0,04661-300,550000,2022-02-01,95,-23.6840015,-46.691965,Vila Arriete
11652100732.0,03463-000,457500,2022-02-04,80,-23.5728238,-46.5279854,Jardim Piqueroby
12209400316.0,05846-410,440000,2022-01-31,122,-23.6504849,-46.7480004,Jardim Casablanca
6811801395.0,02248-120,495000,2022-01-31,107,-23.4851842,-46.59875599999999,Parada Inglesa
30809700201.0,02846-190,490000,2022-01-24,96,-23.4607024,-46.69883369999999,Vila Isabel
14607800189.0,03583-000,400000,2022-01-31,249,-23.5546277,-46.4937102,Jardim Brasilia (Zona Leste)
5907500948.0,03651-020,320000,2022-02-01,79,-23.524445,-46.5191201,Vila Esperança
11343200831.0,03669-030,340000,2022-01-21,68,-23.5318039,-46.4923505,Vila Ré
5702401379.0,03507-000,405000,2022-01-24,90,-23.537275,-46.5395708,Vila Aricanduva
27200300193.0,04866-100,200000,2022-02-01,70,-23.7912358,-46.7153684,Jardim Herplin
7537000034.0,02560-170,200000,2022-02-03,25,-23.4937192,-46.6700032,Vila Santista
5813101047.0,03530-010,315000,2022-01-21,73,-23.539277,-46.5224297,Vila Matilde
10904300810.0,02375-120,600000,2022-01-10,147,-23.4529881,-46.6250615,Vila Irmaos Arnoni
7607500197.0,02730-020,320000,2022-01-21,70,-23.4982304,-46.6921159,Vila Albertina
11266001051.0,08030-370,536000,2022-01-24,111,-23.5002603,-46.4244652,Vila Curuçá
16111100059.0,04476-260,1248000,2022-01-21,563,-23.7135078,-46.6305541,Eldorado
12820600106.0,02374-170,1100000,2022-01-21,371,-23.4493543,-46.6215656,Vila Irmaos Arnoni
6100400421.0,03605-020,410000,2022-01-21,92,-23.5206339,-46.5491095,Penha de França
11824001036.0,03237-090,280000,2022-01-24,69,-23.5942532,-46.552226,Vila Macedopolis
7023004653.0,02308-001,440000,2022-01-31,90,-23.4720686,-46.601625,Vila Mazzei
6012903073.0,03614-000,335000,2022-01-27,61,-23.5173267,-46.5314884,Vila Santana
12005700451.0,04652-200,320000,2022-01-26,56,-23.6618963,-46.6664602,Cupecê
11155306006.0,03675-000,310000,2022-02-01,72,-23.5161827,-46.4974377,Jardim Lisboa
21402101307.0,02998-050,400000,2022-01-27,200,-23.4439028,-46.7254495,Loteamento City Jaragua
5908601365.0,03654-010,340000,2022-02-03,78,-23.5265682,-46.5158107,Vila Granada
17107600426.0,05638-010,650000,2022-02-03,80,-23.606766,-46.7417492,Jardim Londrina
30004202268.0,05679-065,1750000,2022-01-31,399,-23.6036178,-46.7029858,Jardim Panorama
3216400387.0,03124-050,1000000,2022-02-07,271,-23.5718605,-46.5931876,Parque da Mooca
6015901764.0,03613-010,580000,2022-01-31,78,-23.5181361,-46.5326608,Vila Santana
16808900794.0,05794-330,395000,2022-01-21,74,-23.641229,-46.7731472,Jardim Helga
11608500534.0,03436-000,400000,2022-02-07,140,-23.5579768,-46.5302231,Vila Carrão
7825700198.0,05123-010,970000,2022-01-28,200,-23.5045843,-46.7375641,Parque Sao Domingos
10157201030.0,05514-090,680000,2022-01-26,90,-23.5778636,-46.7138581,Instituto de Previdencia
14612800604.0,03587-080,415000,2022-01-31,131,-23.5563543,-46.4851342,Cidade Líder
15025900327.0,03966-040,500000,2022-01-27,100,-23.5990952,-46.4757396,Cidade São Mateus
5517100147.0,03415-050,1500000,2022-02-03,219,-23.5595078,-46.54534109999999,Jardim Textil
13116600375.0,08070-010,559000,2022-01-27,187,-23.4977983,-46.46657219999999,Parque Cruzeiro do Sul
11246900113.0,08060-170,420000,2022-02-04,100,-23.5037107,-46.4510193,Vila Jacuí
11416700934.0,08285-065,499000,2022-01-24,68,-23.552083,-46.4696393,Cidade Líder
16616600032.0,05869-290,250000,2022-02-04,100,-23.6777093,-46.7711627,Jardim São José
20102300990.0,05571-130,275000,2022-01-28,112,-23.5942654,-46.7989101,Parque Ipe
30102600012.0,05692-060,4700000,2022-02-03,538,-23.6208745,-46.7066859,Retiro Morumbi
6820200943.0,02078-000,550000,2022-01-31,231,-23.5051309,-46.5965021,Vila Leonor
12119800269.0,04463-030,900000,2022-01-31,178,-23.694247,-46.6594256,Balneário Mar Paulista
11006400541.0,03721-060,240000,2022-02-04,48,-23.502318,-46.5239341,Cangaiba
7852800149.0,05143-120,240000,2022-02-02,95,-23.4939426,-46.7219918,Jardim Felicidade (Zona Oeste)
18311001781.0,05782-450,425000,2022-01-28,100,-23.6485762,-46.7682552,Parque Munhoz
11139500529.0,03807-330,850000,2022-01-31,164,-23.5021481,-46.4745608,Vila Paranagua
5102302329.0,03201-010,600000,2022-02-03,93,-23.5986777,-46.5748059,Vila Bela
14508500616.0,08275-010,700000,2022-02-09,277,-23.570466,-46.4710054,Jardim Nossa Senhora do Carmo
18312400787.0,05782-370,680000,2022-01-31,90,-23.6516019,-46.7687077,Parque Munhoz
4701700657.0,04144-010,700000,2022-01-31,75,-23.6150644,-46.6369652,Vila da Saúde
16218700193.0,04813-280,390000,2022-01-20,100,-23.7219792,-46.6876001,Jardim Edith
5816300520.0,03534-000,300000,2022-01-31,83,-23.545402,-46.511044,Vila Talarico
16620500411.0,05848-110,359000,2022-01-05,117,-23.6575576,-46.7606963,Jardim Germania
11248900994.0,08021-020,260000,2022-02-04,69,-23.5010033,-46.4379537,Vila Rosaria
16017708251.0,05376-120,440000,2022-01-31,94,-23.5794707,-46.7643244,Vila Antonio
9020500244.0,04693-140,1300000,2022-02-03,338,-23.679177,-46.68879500000001,Jardim Campo Grande
14716400319.0,03576-040,480000,2022-01-27,150,-23.5509773,-46.50505860000001,Jardim Santa Maria
4408200506.0,03151-050,750000,2022-02-02,135,-23.5888459,-46.5864972,Quinta da Paineira
7612500477.0,02727-030,365000,2022-01-31,59,-23.4960799,-46.6856292,Vila Palmeiras
15027200268.0,03962-000,375000,2022-02-02,58,-23.6024121,-46.4782196,Cidade São Mateus
9511000047.0,04788-070,300000,2022-02-04,650,-23.7035758,-46.71166840000001,Interlagos
11127100954.0,03803-010,270000,2022-02-07,56,-23.4962747,-46.4870134,Parque Boturussu
5910300733.0,03660-030,255000,2022-02-03,89,-23.5222665,-46.5072078,Vila Ré
14604500087.0,03581-080,120000,2022-02-07,81,-23.5550618,-46.5010424,Jardim Fernandes
30606100161.0,02525-050,3600000,2022-02-09,316,-23.5053162,-46.646054,Jardim Sao Bento
14726500715.0,03570-190,150000,2022-02-08,97,-23.5625597,-46.48844159999999,Parque Savoy City
6622801126.0,02223-010,260000,2021-12-20,50,-23.4774459,-46.57842549999999,Jardim Brasil (Zona Norte)
7141605959.0,02420-100,360000,2022-01-24,103,-23.477201,-46.6369723,Parque Mandaqui
14718600463.0,03572-190,78000,2022-02-04,150,-23.5760015,-46.4976596,Jardim Santa Teresinha
7851700078.0,05101-140,1000000,2022-02-04,495,-23.5058422,-46.7280561,City América
14027800248.0,08040-390,320000,2022-02-04,66,-23.5097599,-46.4507254,Vila Reis
16018301252.0,05386-330,720000,2022-02-03,145,-23.564831,-46.756464,Rio Pequeno
2804500861.0,03114-000,530000,2022-02-04,76,-23.5573971,-46.6004196,Mooca
5917100731.0,03655-080,315000,2022-01-27,72,-23.5247755,-46.5143969,Vila Granada
1208000985.0,01258-020,900000,2022-02-04,100,-23.5442332,-46.68638,Sumaré
13224000243.0,08081-380,300000,2022-01-27,82,-23.490412,-46.4190719,Parque Paulistano
15213800547.0,03971-050,192000,2022-02-07,85,-23.6160889,-46.4782196,Jardim Santa Adelia
30413100151.0,02051-000,800000,2022-01-31,139,-23.5177864,-46.611571,Vila Guilherme
8245800910.0,05344-070,720000,2022-01-31,132,-23.5540417,-46.7467914,Jaguaré
9010600955.0,04676-070,490000,2022-02-04,101,-23.6710521,-46.6862599,Vila Sao Pedro
11634300873.0,03478-007,255000,2022-01-31,54,-23.5713288,-46.5128024,Vila Antonieta
15013400154.0,03961-090,350000,2022-02-04,131,-23.6001375,-46.4829804,Cidade São Mateus
8828700203.0,04737-002,1800000,2022-02-01,323,-23.6358748,-46.6893988,Santo Amaro
17414200018.0,04840-490,313000,2022-01-31,105,-23.7569886,-46.681527,Conjunto Habitacional Brigadeiro Faria Lima
11122300408.0,08051-380,300000,2022-01-25,57,-23.5155629,-46.4708551,Limoeiro
11609700911.0,03437-050,280000,2022-02-07,41,-23.5581802,-46.5284583,Vila Carrão
16715900311.0,05883-120,160000,2022-02-11,40,-23.6768713,-46.7746947,Jardim do Colegio
7840600530.0,05128-010,500000,2022-01-28,132,-23.4933893,-46.7379906,Parque Maria Domitila
5907200561.0,03650-000,240000,2022-01-25,57,-23.5269626,-46.5210989,Vila Esperança
16026301045.0,05374-200,555000,2022-02-07,139,-23.5769949,-46.7608541,Jardim Ester Yolanda
15515500678.0,03272-080,440000,2022-02-11,140,-23.6017886,-46.5140057,Vila Antonio dos Santos
2309800058.0,05047-040,610000,2022-02-04,120,-23.5265131,-46.6995887,Vila Romana
1906000670.0,01135-020,58000,2022-02-14,60,-23.5267449,-46.6527471,Barra Funda
1906000689.0,01135-020,69000,2022-02-14,60,-23.5267449,-46.6527471,Barra Funda
1906000697.0,01135-020,58000,2022-02-14,60,-23.5267449,-46.6527471,Barra Funda
1906000700.0,01135-020,69000,2022-02-14,60,-23.5267449,-46.6527471,Barra Funda
1906000719.0,01135-020,170000,2022-02-14,70,-23.5267449,-46.6527471,Barra Funda
1906000727.0,01135-020,114000,2022-02-14,70,-23.5267449,-46.6527471,Barra Funda
1906000735.0,01135-020,128000,2022-02-14,70,-23.5267449,-46.6527471,Barra Funda
1906000743.0,01135-020,142000,2022-02-14,70,-23.5267449,-46.6527471,Barra Funda
1906000751.0,01135-020,170000,2022-02-14,70,-23.5267449,-46.6527471,Barra Funda
16200132282.0,04661-300,517000,2022-02-09,95,-23.6840015,-46.691965,Vila Arriete
1204800693.0,05021-010,318000,2022-01-26,51,-23.5341758,-46.6848706,Perdizes
11311300308.0,03557-040,515000,2022-01-31,101,-23.5408687,-46.5036115,Jardim Hercilia
9503303532.0,04805-000,385000,2022-02-08,120,-23.7156522,-46.7063077,Parque Atlantico
13326100107.0,08191-070,250000,2022-02-07,130,-23.4836324,-46.3865422,Jardim Margarida
15919900260.0,05527-170,550000,2022-01-28,121,-23.6001031,-46.7522671,Jardim Celeste
11343200872.0,03669-030,380000,2022-02-09,68,-23.5318039,-46.4923505,Vila Ré
10508100150.0,05170-000,510000,2022-02-07,150,-23.4826524,-46.7466223,Vila Boacava
17129200821.0,05745-210,1450000,2022-01-21,233,-23.6148065,-46.7515519,Residencial Morumbi
15904400364.0,05371-130,500000,2022-02-07,120,-23.5830703,-46.7531388,Jardim Nelly
18102602707.0,05879-450,300000,2022-02-08,54,-23.6908881,-46.7959241,Chacara Santa Maria
6637800708.0,02161-030,250000,2022-02-07,75,-23.4877838,-46.5679322,Jardim Julieta
14411200618.0,08295-230,315000,2022-01-15,81,-23.548885,-46.45597919999999,Itaquera
17601700487.0,04844-410,400000,2022-02-08,239,-23.7546147,-46.7010239,Jardim São Bernardo
19308600735.0,08451-290,220000,2022-02-07,55,-23.5430588,-46.3983208,Lajeado
7032000177.0,02344-060,700000,2022-01-31,403,-23.4702171,-46.6103282,Barro Branco (Zona Norte)
11001600826.0,03720-130,260000,2022-02-07,107,-23.5017935,-46.52801849999999,Vila Paulistania
14015200372.0,08050-540,270000,2022-02-07,85,-23.5142928,-46.4607871,Jardim das Camelias
4928203151.0,04289-020,620000,2022-02-15,210,-23.6119428,-46.6143886,Vila Brasilio Machado
6806800831.0,02073-000,1200000,2022-02-10,323,-23.5009769,-46.6070777,Vila Paiva
6710402029.0,02271-170,220000,2022-02-08,100,-23.4718517,-46.5913044,Vila Santa Terezinha (Zona Norte)
23004200137.0,08255-500,15000,2022-02-11,23,-23.5476823,-46.4337487,Conjunto Residencial José Bonifácio
16036501081.0,05386-320,85000,2022-02-14,149,-23.5631329,-46.7591092,Vila São Silvestre
16036501098.0,05386-320,85000,2022-02-14,149,-23.5631329,-46.7591092,Vila São Silvestre
18512200722.0,05547-070,430000,2022-02-09,89,-23.5911365,-46.77089420000001,Jardim Rosa Maria
9506700540.0,04802-130,565000,2022-02-08,109,-23.7087016,-46.7036564,Interlagos
5133000480.0,03227-050,500000,2022-02-09,155,-23.5890458,-46.5695341,Jardim Avelino
16015900864.0,05367-210,483000,2022-02-15,132,-23.5711954,-46.7552993,Jardim Esmeralda
23706500084.0,08473-525,90000,2022-02-09,25,-23.5841619,-46.3911933,Conjunto Habitacional Barro Branco II
23003800106.0,08255-560,88000,2022-02-08,35,-23.5479627,-46.4328477,Conjunto Residencial José Bonifácio
9039100373.0,04678-090,435000,2022-02-08,51,-23.6700041,-46.6812483,Jardim Luanda
16513500183.0,05846-130,365000,2022-02-09,100,-23.6545617,-46.7459813,Jardim Casablanca
11285704389.0,08031-760,275000,2022-02-09,82,-23.5065096,-46.4247392,Vila Curuçá
6730600632.0,02257-030,550000,2022-02-09,120,-23.4737693,-46.584149,Vila Constança
6101501231.0,03604-000,610000,2022-02-09,168,-23.5236989,-46.5504197,Penha de França
2105901077.0,05016-000,465000,2022-02-14,49,-23.5372326,-46.6773245,Perdizes
19211900033.0,08143-015,190000,2022-02-10,40,-23.5167644,-46.3992657,Jardim Indaia
25803300630.0,04814-590,210000,2022-02-15,78,-23.7291124,-46.6815502,Jardim Guanhembu
14405000671.0,08290-310,339000,2022-02-08,106,-23.5517811,-46.4491437,Vila Carmosina
6838400391.0,02218-050,360000,2022-02-10,220,-23.4868866,-46.5849375,Vila Medeiros
5302400855.0,03372-030,730000,2022-02-04,121,-23.5709298,-46.5570433,Chácara Mafalda
14031300386.0,08230-620,350000,2022-02-07,138,-23.5187169,-46.4478669,Vila Verde
11139600566.0,03807-290,430000,2022-02-08,85,-23.5020635,-46.4752136,Vila Paranagua
15301800158.0,03977-220,245000,2022-01-17,130,-23.617672,-46.4938541,Conjunto Habitacional Marechal Mascarenhas de Morais
12004401760.0,04652-055,590000,2022-02-10,162,-23.6615097,-46.6670637,Jardim Cidalia
15028602882.0,03953-085,320000,2022-02-09,69,-23.5945104,-46.4803663,Jardim Cinco de Julho
11831600713.0,03236-020,580000,2022-02-10,157,-23.5929908,-46.5537314,Vila Macedopolis
12123401152.0,04446-160,550000,2022-02-10,116,-23.6857248,-46.6826175,Jardim Sabara
6749200702.0,02256-010,468000,2022-02-10,103,-23.4739325,-46.5880655,Vila Constança
5907401931.0,03651-030,210000,2022-02-17,90,-23.5281347,-46.5203236,Vila Esperança
6822300783.0,02204-000,445000,2022-01-28,71,-23.4905133,-46.59469420000001,Vila Medeiros
7004800520.0,02312-010,220000,2022-02-10,77,-23.4663924,-46.5972175,Vila Nova Mazzei
18312201059.0,05782-370,575000,2022-02-10,101,-23.6516019,-46.7687077,Parque Munhoz
11516200471.0,08410-210,242500,2022-02-14,62,-23.5470832,-46.4175328,Vila Princesa Isabel
15920301170.0,05527-040,300000,2022-02-08,125,-23.5980861,-46.7575637,Jardim Celeste
6015901780.0,03613-010,236000,2022-02-14,78,-23.5181361,-46.5326608,Vila Santana
12409110346.0,05171-500,510000,2022-02-11,207,-23.4743842,-46.74996789999999,Conjunto Residencial Vista Verde
8723401214.0,04721-040,2500000,2022-02-11,241,-23.6399358,-46.7002681,Granja Julieta
10909100097.0,02355-200,400000,2022-02-14,79,-23.4529117,-46.6109112,Jardim Virginia Bianca
16114200240.0,04477-220,450000,2022-02-04,159,-23.7160967,-46.6408858,Sete Praias
8530100336.0,04562-031,1154400,2022-02-11,128,-23.6066836,-46.6903045,Brooklin
14105901604.0,08225-000,270000,2022-02-11,57,-23.5311634,-46.4586243,Vila Regina ( Zona Leste)
7851800080.0,05101-120,1932000,2022-02-10,420,-23.5063946,-46.7269797,City América
7508100662.0,02532-000,500000,2022-02-09,140,-23.5002358,-46.6555982,Parque Peruche
16901900741.0,05734-140,580000,2022-02-11,106,-23.6236793,-46.7438325,Parque Reboucas
15015100506.0,03961-000,350000,2022-02-07,119,-23.6033406,-46.48232429999999,Cidade São Mateus
13407500091.0,08160-130,150000,2022-02-15,250,-23.5078392,-46.4108972,Jardim Campos
6804400666.0,02247-100,360000,2022-02-10,141,-23.4863595,-46.601625,Parada Inglesa
6726001517.0,02256-000,505000,2022-02-16,113,-23.4754921,-46.5869457,Vila Constança
9540800528.0,04776-150,540000,2022-02-15,94,-23.6918811,-46.7003858,Socorro
19006002241.0,02883-050,250000,2022-02-11,90,-23.4401231,-46.7155194,Vila Nova Parada
12038300959.0,04652-160,355000,2022-02-08,100,-23.660064,-46.6699375,Jardim Cidalia
14712900538.0,03579-020,155000,2022-02-15,45,-23.566175,-46.4947842,Jardim Marília
14026001783.0,08240-217,230000,2022-02-21,57,-23.5244202,-46.4496324,Jardim Norma
17421600018.0,04840-040,380000,2022-02-11,87,-23.7550341,-46.6866818,Conjunto Habitacional Brigadeiro Faria Lima
17019605272.0,05713-570,1100000,2022-02-14,394,-23.6247699,-46.7293491,Jardim Ampliacao
6651501003.0,02230-080,150000,2022-02-12,58,-23.4817457,-46.5624633,Parque Edu Chaves
14504100443.0,08280-090,510000,2022-02-14,124,-23.5579575,-46.4752136,Cidade Líder
11331600544.0,03562-000,100000,2022-02-18,68,-23.5437343,-46.4964935,Vila Nhocuné
19308600719.0,08451-290,220000,2022-02-07,55,-23.5430588,-46.3983208,Lajeado
14803500303.0,03456-010,600000,2022-02-15,122,-23.567871,-46.5079894,Jardim Aricanduva
5402500258.0,03316-070,477000,2022-02-18,79,-23.5398091,-46.56097339999999,Tatuapé
9010600874.0,04676-070,515000,2022-02-16,101,-23.6710521,-46.6862599,Vila Sao Pedro
5133901933.0,03211-090,580000,2022-02-16,89,-23.6041725,-46.5537249,Sítio da Figueira
13113800111.0,03810-000,340000,2022-02-15,148,-23.4865622,-46.4785202,Jardim Belem
16518600119.0,05832-300,350000,2022-02-16,100,-23.6729248,-46.75230759999999,Jardim Mazza
11012101427.0,03736-020,404000,2022-02-11,68,-23.5120913,-46.5168415,Vila Buenos Aires
11108200639.0,03881-140,450000,2022-02-11,71,-23.5106234,-46.4885167,Vila Ponte Rasa
14412700673.0,08290-650,250000,2022-02-04,60,-23.5520118,-46.458984,Itaquera
5908601421.0,03654-010,335000,2022-02-14,78,-23.5265682,-46.5158107,Vila Granada
14417801672.0,08215-650,475000,2022-02-11,131,-23.5503679,-46.4432693,Itaquera
18312201849.0,05782-370,610000,2022-02-15,100,-23.6516019,-46.7687077,Parque Munhoz
22806800259.0,02325-020,100000,2022-02-15,21,-23.4540046,-46.5865783,Jardim Filhos da Terra
30903601688.0,04135-010,260000,2022-02-15,71,-23.6085432,-46.6304549,Bosque da Saúde
16036300173.0,05386-330,520000,2022-02-15,196,-23.564831,-46.756464,Rio Pequeno
17126710800.0,05634-001,1700000,2022-02-16,249,-23.6073483,-46.73621410000001,Jardim Monte Kemel
11606800621.0,03447-060,600000,2022-01-31,143,-23.5541575,-46.5251094,Vila Carrão
11742300579.0,03279-250,335000,2022-02-14,63,-23.5866384,-46.5408589,Vila Ema
17523203239.0,04822-200,200000,2022-02-15,72,-23.7337231,-46.6904868,Parque America
6900200621.0,02303-040,450000,2022-02-16,140,-23.4805926,-46.6101392,Tucuruvi
18407100128.0,05857-290,105000,2022-02-17,80,-23.6595039,-46.7816576,Jardim Aurelio
14808500182.0,03908-000,600000,2022-02-18,95,-23.5833919,-46.5055831,Jardim Novo Carrao
14005200213.0,08235-680,250000,2022-02-18,67,-23.517049,-46.4652949,Parque Guarani
5907401559.0,03650-000,325000,2022-02-08,167,-23.5269626,-46.5210989,Vila Esperança
18706701050.0,05223-050,100000,2022-02-18,54,-23.4112584,-46.73838629999999,Jardim Adelfiore
11933500017.0,04256-190,520000,2022-02-15,156,-23.6311514,-46.5891578,Jardim Patente Novo
14517700551.0,08275-410,170000,2022-02-21,60,-23.5742031,-46.4835396,Jardim Nossa Senhora do Carmo
11148801412.0,03679-150,270000,2022-02-16,90,-23.5231084,-46.49145300000001,Vila Sao Francisco (Zona Leste)
15008800611.0,03948-000,350000,2022-02-22,130,-23.590159,-46.4908471,Jardim Nove de Julho
21402106422.0,02998-060,350000,2022-02-09,54,-23.4420789,-46.72670360000001,Jaraguá
6829200751.0,02211-010,600000,2022-02-14,140,-23.4976545,-46.59446819999999,Vila Ede
