registration_number,postal_code,transaction_value,transaction_date,built_area
10412300388.0,02926-000,355000,2023-04-11,160
13804600580.0,08246-091,245000,2023-04-06,130
18900101055.0,02995-000,127000,2023-04-10,54
14015500023.0,08050-480,470000,2023-04-12,70
8015500192.0,05303-080,470000,2023-04-10,93
18002200399.0,05882-370,411000,2023-03-27,56
5910300717.0,03660-030,260000,2023-03-27,89
6714000669.0,02266-080,670000,2023-04-03,129
15523002266.0,03220-900,598000,2023-04-10,91
12317000870.0,05655-020,2130000,2023-04-12,316
11412205513.0,08295-440,322400,2023-03-30,69
7124000191.0,02473-030,1000000,2023-04-13,380
15300900681.0,03977-020,290000,2023-04-11,65
17126705602.0,05634-001,1470000,2023-04-14,100
16032800376.0,05396-450,1000000,2023-04-11,401
7031300053.0,02344-030,900000,2023-04-12,262
24818000068.0,08344-620,30000,2023-04-14,60
8945500413.0,04342-060,760000,2023-04-10,161
16541600014.0,04930-055,100000,2023-04-13,20
17111201395.0,05741-230,200000,2023-04-15,150
16000700473.0,05352-060,1504000,2023-04-13,387
16542701469.0,05805-040,600000,2023-04-11,226
11340201886.0,03683-030,280000,2023-04-18,61
14603700211.0,03578-140,350000,2023-04-11,87
13806700116.0,08247-015,380000,2023-04-05,110
11254000630.0,08021-300,250000,2023-04-11,65
9520400044.0,04785-150,1103616,2023-04-13,220
11140501789.0,03808-110,300000,2023-04-17,69
11637500520.0,03472-000,350000,2023-04-18,115
14909000711.0,03934-100,475000,2023-04-10,113
13807300944.0,08246-090,254999,2023-03-27,59
19307900425.0,08451-420,320000,2023-04-18,96
9419300366.0,04913-140,560000,2023-04-13,120
11353900400.0,03557-000,450000,2023-04-10,84
11344000311.0,03687-020,400000,2023-04-13,127
12312700297.0,05658-020,1500000,2023-04-06,423
16542700500.0,05805-040,528000,2023-04-13,224
9506700680.0,04802-130,850000,2023-04-06,188
19419800376.0,08372-040,467000,2023-04-13,206
15237200221.0,08311-120,282000,2023-04-10,93
16602400109.0,05849-490,340000,2023-04-13,90
6422100851.0,02112-010,320000,2023-04-20,44
6663400096.0,02161-070,365000,2023-04-05,110
13803200287.0,08246-040,250000,2023-04-18,120
21402600591.0,02998-070,295000,2023-04-13,140
6900900992.0,02303-070,460000,2023-04-14,94
5133701217.0,03147-100,315000,2023-04-14,94
7649101691.0,02759-110,216979,2023-04-13,60
16715900492.0,05883-290,300000,2023-04-14,117
13427100439.0,08121-170,150000,2023-04-21,70
10119300574.0,05537-110,500000,2023-04-18,198
11141900490.0,03807-300,360000,2023-04-14,115
5913800869.0,03662-020,330000,2023-04-14,114
14712100574.0,03579-000,320000,2023-04-17,70
9412900953.0,04915-000,300000,2023-04-14,97
18800302601.0,05185-430,800000,2023-04-14,300
5600301081.0,03503-000,500000,2023-04-17,114
17412600061.0,04840-510,20000,2022-09-30,89
15605001719.0,03244-150,275000,2023-02-22,60
6029908510.0,03613-000,390000,2023-04-17,84
9111900814.0,04336-020,265000,2023-04-14,123
11136502131.0,03805-010,200000,2023-04-18,136
13708700146.0,08421-080,279943,2023-04-18,83
16626700404.0,05855-220,540000,2023-04-06,126
9401200068.0,04926-180,800000,2023-04-17,246
11726904759.0,03275-008,385000,2023-04-10,88
18803101453.0,05181-300,545000,2023-04-14,74
6015901780.0,03613-010,535000,2023-04-14,78
18312000525.0,05782-470,330000,2023-04-13,62
10157705888.0,05595-000,947000,2023-04-12,178
11735400350.0,03287-050,360000,2023-04-14,67
5302301261.0,03370-040,620000,2023-04-14,105
11840500408.0,03265-040,415000,2023-04-13,65
7020300316.0,02339-020,1100000,2023-04-24,473
12517100399.0,05138-160,670000,2023-04-13,201
18602300084.0,05583-110,585000,2023-04-06,190
16536502069.0,05820-180,250000,2023-04-18,143
20110501894.0,05547-030,693082,2023-04-18,142
5526601315.0,03360-040,640000,2023-04-13,163
14827800153.0,03912-270,300000,2023-04-14,41
10910900212.0,02355-280,250000,2023-04-17,150
16031800232.0,05396-170,1233000,2023-04-17,172
2804500861.0,03114-000,900000,2023-04-18,76
1202002102.0,05028-060,700000,2023-04-20,130
14506700707.0,08280-280,266000,2023-04-03,113
18805600112.0,05180-000,1080000,2023-04-19,337
15223100610.0,08311-020,345000,2023-04-13,66
10157200311.0,05514-070,720000,2023-04-17,142
5914001056.0,03664-000,315000,2023-04-17,55
20110503420.0,05547-030,587200,2023-04-19,214
16200132444.0,04661-300,540000,2023-04-20,100
18312002307.0,05782-470,350000,2023-04-14,61
11136100287.0,03805-010,160000,2023-04-18,30
15422900315.0,03927-070,90000,2023-04-18,65
18900103368.0,02995-005,210000,2023-04-18,107
16703800056.0,05888-080,135000,2023-04-19,50
23702200280.0,08475-130,250000,2023-04-18,25
27400300316.0,04882-050,55000,2023-04-19,80
5915101895.0,03665-000,150000,2023-04-25,110
14509001036.0,08275-010,403000,2023-04-17,104
11136501648.0,03805-050,350000,2023-03-28,60
5915101860.0,03665-000,150000,2023-04-26,110
11427000920.0,08230-410,310000,2023-04-18,66
12515400328.0,05175-060,700000,2023-04-19,91
8312800417.0,05427-020,1065000,2023-04-19,196
12512404918.0,05174-000,460000,2023-04-14,101
18703501379.0,05203-200,130000,2023-04-20,62
7639900271.0,02752-070,338000,2023-04-19,80
11847801039.0,03251-190,270000,2023-04-26,194
19600601398.0,03022-000,420000,2023-04-19,105
11048106844.0,03721-010,630000,2023-04-20,94
11135000106.0,03811-070,165000,2023-04-20,70
4717503627.0,04304-110,718000,2023-04-20,172
7146700224.0,02441-170,1200000,2023-04-20,369
5134500398.0,03211-110,550000,2023-04-13,155
12038300843.0,04655-050,405000,2023-04-13,115
16018301732.0,05386-330,650000,2023-04-24,160
26600700449.0,04865-060,400000,2023-04-17,120
18002500023.0,05882-310,264000,2023-04-25,33
18808500021.0,05180-380,342000,2023-04-20,112
6803401375.0,02244-000,770000,2023-04-17,126
5020700061.0,04248-030,60000,2023-04-19,96
11012101206.0,03736-040,264000,2023-04-11,71
7200900370.0,02462-070,800000,2023-04-12,256
18312100724.0,05782-370,615000,2023-04-20,82
30300801596.0,03378-010,490000,2023-04-25,155
13227804254.0,08030-590,260000,2023-04-20,51
11912300450.0,04257-143,500000,2023-04-17,159
10726300054.0,02864-050,25585,2023-04-25,150
17616401261.0,04847-900,480000,2023-04-20,53
20302900517.0,05271-130,350000,2023-04-18,144
13106500181.0,08061-040,350000,2023-04-27,128
11414300734.0,08295-400,530000,2023-04-20,142
7002103857.0,02372-100,1350000,2023-04-20,242
10901300054.0,02377-120,285000,2023-04-14,97
21402601466.0,02998-070,305000,2023-04-20,53
9127500780.0,04349-130,675000,2023-04-11,129
16100800453.0,04473-000,375000,2023-04-24,92
11134300408.0,03804-030,700000,2023-04-29,125
12123700516.0,04446-130,790000,2023-04-24,145
11738000639.0,03386-030,440000,2023-04-25,115
11723800261.0,03278-120,360000,2023-03-31,110
7612101157.0,02726-020,490000,2023-04-18,120
7141600388.0,02435-004,420000,2023-04-18,107
16825800311.0,05758-160,530000,2023-04-25,203
7852808557.0,05143-320,450000,2023-04-25,60
7852808573.0,05143-320,450000,2023-04-25,60
10157200913.0,05514-090,700000,2023-05-01,70
11350100421.0,03691-040,290000,2023-04-26,107
11420800948.0,08220-395,260000,2023-04-19,69
16703200865.0,05888-070,386000,2023-04-20,59
8827900462.0,04640-001,6900000,2023-04-25,780
15926000571.0,05367-140,405000,2023-04-17,108
8009700088.0,05084-030,1850000,2023-04-26,322
902201425.0,01326-010,300000,2023-04-26,92
8747600373.0,04727-120,700000,2023-04-25,182
16832004868.0,05763-913,720000,2023-04-19,160
1205300937.0,01257-000,810000,2023-04-27,193
11287200361.0,08080-240,250000,2023-03-30,43
11809500531.0,03249-040,575000,2023-04-24,126
5307601654.0,03349-050,380000,2023-04-27,128
5133701187.0,03147-100,320000,2023-04-29,94
11361100337.0,03534-150,426000,2023-04-25,84
11045601070.0,03874-000,264000,2023-04-26,84
11355800489.0,03563-080,70000,2023-04-27,50
26601500265.0,04865-110,90000,2023-04-27,80
6108202564.0,03642-030,360000,2023-04-28,99
11620800186.0,03471-000,360000,2023-04-29,147
15605001581.0,03244-150,360000,2023-04-26,55
17330500150.0,04439-010,470000,2023-05-03,40
13631000145.0,08465-270,290000,2023-05-03,23
24601500247.0,08485-190,246000,2023-04-20,24
10507800264.0,05172-090,690000,2023-04-27,121
12512404969.0,05174-000,435000,2023-04-27,101
10730500089.0,02836-050,465000,2023-04-27,160
16033100270.0,05396-390,1360000,2023-04-27,337
19700600245.0,05037-001,820000,2023-04-29,171
10129700273.0,05519-140,430000,2023-04-28,138
25903300357.0,04849-190,350000,2023-04-28,97
11136000193.0,03805-010,750000,2023-04-28,220
13326500342.0,08191-380,125000,2023-04-28,40
11502301651.0,08440-535,250000,2023-04-27,128
19401900107.0,08341-340,400000,2023-04-28,140
8815400168.0,04748-000,2350000,2023-04-28,250
30010700339.0,05679-165,2200000,2023-04-17,373
13317700180.0,08190-350,200000,2023-05-04,61
21402102011.0,02998-050,274000,2023-04-28,116
6854202205.0,02247-030,273000,2023-04-17,29
9003801215.0,04647-011,2500000,2023-04-25,291
13446402224.0,08140-060,349000,2023-04-27,55
12722800283.0,02678-000,444200,2023-04-28,50
19806701282.0,02319-050,440000,2023-04-24,204
21402102710.0,02998-060,335000,2023-04-19,171
12125902892.0,04459-000,370000,2023-04-26,61
18312100325.0,05782-370,490000,2023-04-28,83
23201600839.0,08270-630,120000,2023-05-03,145
23201600820.0,08270-630,120000,2023-05-03,195
10121400076.0,05535-010,1750000,2023-04-20,306
18312002218.0,05782-470,360000,2023-04-28,81
18422500115.0,05856-020,264000,2023-04-28,30
20204703271.0,05265-040,190000,2023-04-25,100
8907301311.0,04635-030,450000,2023-05-02,140
10145000167.0,05612-000,6100000,2023-05-02,673
11134100743.0,03804-040,430000,2023-04-28,88
20110504508.0,05547-030,620000,2023-04-28,209
18312401007.0,05782-370,660000,2023-04-28,90
12125901446.0,04459-000,207175,2023-05-02,61
5803700630.0,03545-020,400000,2023-05-09,134
11419800603.0,08220-390,200000,2023-05-03,153
15926600013.0,05528-290,380000,2023-05-02,230
21402101137.0,02998-050,250000,2023-05-02,116
16034200104.0,05396-450,1050000,2023-05-03,175
15920301081.0,05527-040,380000,2023-04-28,130
5117000579.0,03212-000,490000,2023-05-04,149
20110501266.0,05547-030,110184,2023-05-09,154
15224800047.0,08330-220,202994,2023-05-09,30
20110501304.0,05547-030,112320,2023-05-05,154
24818300401.0,08345-330,96182,2023-04-28,60
5916500548.0,03656-020,600000,2023-04-25,109
6749300758.0,02317-170,349000,2023-05-03,292
7151500068.0,02436-030,650000,2023-05-05,145
13450800557.0,08121-000,77485,2023-05-03,50
5820400682.0,03552-130,445000,2023-05-05,139
9134100466.0,04323-220,452000,2023-05-04,176
9002000197.0,04645-040,2400000,2023-04-28,244
18718600181.0,05207-090,230000,2023-05-03,70
15306800261.0,03978-030,130000,2023-05-09,78
12512404470.0,05174-000,600000,2023-04-26,80
12102901334.0,04445-060,670000,2023-04-28,132
17306300724.0,04433-050,24000,2023-05-09,56
6731100307.0,02257-060,217000,2023-05-03,63
17814700190.0,04832-090,400000,2023-05-04,160
20100600121.0,05570-010,200000,2023-05-04,133
11035700483.0,03671-030,300000,2023-05-04,89
21402600354.0,02998-070,280000,2023-04-27,139
6610600333.0,02228-000,490000,2023-05-04,175
9517200099.0,04786-000,1100000,2023-05-04,681
16624700210.0,05864-020,380000,2023-05-08,60
18417000150.0,05857-180,240000,2023-05-04,80
8740700720.0,04753-140,300000,2023-05-11,160
10114700507.0,05594-001,550000,2023-05-10,50
23004700172.0,08255-430,330000,2023-05-05,227
5903301142.0,03621-010,475000,2023-05-04,114
9043200093.0,04679-040,530000,2023-05-05,144
5206700721.0,03186-020,890000,2023-04-27,154
4215700582.0,04141-000,400000,2023-04-20,60
11302300503.0,03551-000,180000,2023-05-04,41
24506700064.0,08490-600,76856,2023-05-05,36
7006702836.0,02311-010,575000,2023-05-08,160
6114804600.0,03641-010,330000,2023-05-05,70
10726700151.0,02864-030,400000,2023-05-05,235
4013800225.0,04204-002,440000,2023-05-09,61
15527000187.0,03986-180,400000,2023-04-28,120
11932700179.0,04256-230,395000,2023-05-05,120
7017800222.0,02307-230,600000,2023-05-05,189
30805000353.0,02855-250,300000,2023-05-05,54
11249800871.0,08021-150,104682,2023-05-05,70
16034300184.0,05396-076,850000,2023-05-05,176
10162100875.0,05596-100,675000,2023-05-08,242
18900103481.0,02995-005,270000,2023-05-05,107
11046700145.0,03737-260,580000,2023-05-11,152
11212500279.0,08080-670,332000,2023-05-09,86
7704500384.0,02920-100,300000,2023-05-06,84
14734102030.0,08275-580,348000,2023-05-03,107
11144100592.0,03809-060,300000,2023-05-05,114
14608300325.0,03582-080,600000,2023-05-15,100
16030200193.0,05396-290,1700000,2023-05-08,413
20110501762.0,05547-030,735000,2023-05-08,142
20110500952.0,05547-030,750000,2023-05-03,154
12416500456.0,05171-010,395000,2023-05-02,83
11841900264.0,03263-080,467000,2023-05-09,150
6736101611.0,02274-001,80000,2023-05-15,91
18803101690.0,05181-300,315000,2023-05-03,60
18804400608.0,05181-000,365000,2023-05-08,121
13118300069.0,08072-000,300000,2023-05-08,200
5821800137.0,03547-080,560000,2023-05-09,180
5134001669.0,03211-090,870000,2023-04-26,252
13944300598.0,08032-150,375000,2023-05-03,82
14018100379.0,08050-110,215000,2023-05-10,80
21402501291.0,02998-030,500000,2023-04-27,261
22703700243.0,02360-001,270000,2023-05-04,100
17321200204.0,04431-140,325000,2023-05-09,50
15017300561.0,03962-125,212000,2023-05-03,80
13112001833.0,03813-010,280000,2023-05-10,45
8827900543.0,04640-001,8500000,2023-05-11,829
26702700049.0,04858-250,33000,2023-05-16,40
26702900455.0,04858-240,17100,2023-05-16,40
26702900455.0,04858-240,74000,2023-05-16,40
30504702091.0,02618-290,420000,2023-05-10,174
10508000113.0,05172-270,470000,2023-05-08,150
17014800281.0,05663-010,720000,2023-05-11,156
14901600507.0,03930-070,500000,2023-04-17,142
16726700422.0,05859-000,360000,2023-05-17,135
12700600771.0,02850-120,220000,2023-05-10,26
12820700038.0,02374-170,750000,2023-05-12,285
18803102026.0,05181-300,80824,2023-05-17,74
19008600837.0,02883-010,370000,2023-05-10,62
6920600544.0,02038-050,560000,2023-05-08,100
5921501123.0,03616-000,839000,2023-05-10,184
5104000729.0,03146-010,525000,2023-05-10,185
10508200661.0,05171-060,380000,2023-05-11,170
18720800389.0,05211-210,150000,2023-05-11,119
16000700627.0,05352-020,1716700,2023-05-08,216
5115502038.0,03211-155,525000,2023-04-27,116
13500600149.0,08431-430,200000,2023-05-18,52
14724000626.0,03570-350,234000,2023-05-12,140
12416400966.0,05171-010,410000,2023-05-09,76
5133100663.0,03227-000,760000,2023-05-12,163
10509900541.0,05174-240,400000,2023-05-04,138
24508000159.0,08470-270,450000,2023-05-11,36
16711300296.0,05883-260,450000,2023-05-11,280
18509201284.0,05568-000,550000,2023-05-12,122
18813900571.0,05187-010,200000,2023-05-11,60
24521700223.0,08471-110,185958,2023-05-11,120
13332700099.0,08111-020,230000,2023-05-11,90
14514200483.0,08275-200,340000,2023-05-03,250
11243100450.0,08010-260,300000,2023-05-12,68
16030800166.0,05396-315,550000,2023-05-16,507
7848400131.0,05119-090,1350000,2023-05-05,400
20110500601.0,05547-030,743000,2023-05-08,154
11248900978.0,08021-020,280000,2023-05-12,69
5333200351.0,03375-020,380000,2023-05-11,135
18202700999.0,05870-150,260000,2023-05-12,56
14409800751.0,08290-430,150000,2023-05-19,46
6613401129.0,02228-050,720000,2023-05-09,218
10600800694.0,02957-120,250000,2023-05-15,69
11434900613.0,08215-255,240000,2023-05-12,53
11819400122.0,03265-040,430000,2023-05-17,145
5209101363.0,03191-080,530000,2023-05-19,120
11342202731.0,03668-000,575000,2023-05-11,170
10119700106.0,05537-080,1050000,2023-05-15,191
13431500421.0,08122-130,350000,2023-05-12,82
5820400615.0,03552-050,640000,2023-05-11,117
1405000325.0,01405-002,743752,2023-05-12,100
15709601781.0,04182-010,500000,2023-05-11,84
14209800022.0,08220-240,750000,2023-05-19,120
21402600745.0,02998-070,275000,2023-03-16,142
16011401154.0,05397-901,370000,2023-05-12,132
7849100591.0,05145-200,521000,2023-05-08,66
11127100938.0,03803-010,250000,2023-05-12,56
1406100617.0,01423-090,1700000,2023-05-15,75
14009800061.0,08235-000,500000,2023-05-17,195
9905500121.0,05065-100,480000,2023-05-05,96
13317300077.0,08190-490,230000,2023-05-16,60
17123300458.0,05749-300,450000,2023-05-19,120
4512700048.0,04078-002,4705882,2023-05-19,400
10210700921.0,03274-120,400000,2023-05-15,117
15704300277.0,04177-000,240000,2023-05-15,100
9034900797.0,04675-090,513000,2023-05-20,109
8628700307.0,04622-001,1900000,2023-04-27,360
11271605391.0,08011-580,300000,2023-05-12,63
17330200181.0,04467-135,43000,2023-05-22,100
7830700141.0,05135-330,540000,2023-05-15,165
13446402321.0,08140-060,305000,2023-05-16,55
1403800154.0,01409-003,3100000,2023-05-16,153
11232500134.0,08070-130,450000,2023-05-17,70
30401603145.0,02066-010,670000,2023-05-19,157
10912901453.0,02353-050,462172,2023-05-23,200
11851600115.0,03265-170,350000,2023-05-19,120
16024100476.0,05372-050,465000,2023-05-18,92
7041200752.0,02340-000,1650000,2023-05-12,210
7852809235.0,05143-320,490000,2023-05-09,61
13104600758.0,08061-250,117000,2023-05-23,30
15421100226.0,03927-020,450000,2023-05-16,75
18312206131.0,05782-360,700000,2023-05-16,244
9031101826.0,04648-070,1870000,2023-05-15,183
18304200472.0,05796-100,220000,2023-05-23,60
16832004515.0,05763-911,675000,2023-05-15,154
11350700796.0,03691-180,370000,2023-05-16,77
18002500015.0,05882-360,369496,2023-04-25,40
16615500484.0,05869-250,315000,2023-05-18,120
13835700048.0,08253-001,215000,2023-05-17,50
6807000979.0,02073-000,850000,2023-05-17,162
14712800061.0,03579-020,350000,2023-04-27,26
11824903072.0,03237-097,600000,2023-05-05,160
15523001741.0,03220-900,880000,2023-05-15,130
9506600198.0,04805-340,700000,2023-05-18,250
21402500856.0,02998-030,250000,2023-05-11,54
13901100597.0,08031-160,430000,2023-05-16,97
4503901095.0,04048-050,900000,2023-05-22,100
16712700761.0,05882-415,405000,2023-05-18,146
18807700696.0,05180-210,265000,2023-05-17,62
14512901719.0,08275-150,635000,2023-05-24,205
12106200535.0,04456-205,810000,2023-05-17,183
5924700925.0,03664-010,300000,2023-05-18,44
5805500086.0,03542-100,645000,2023-05-23,104
17016300063.0,05659-020,800000,2023-05-19,140
16119800122.0,04470-060,150000,2023-05-19,100
15526400319.0,03986-120,280000,2023-05-19,83
8107600711.0,05452-000,3700000,2023-05-16,363
11813300932.0,03267-080,730000,2023-05-18,125
12011401150.0,04658-010,246853,2023-05-25,100
9520900373.0,04783-170,807600,2023-05-19,168
5907401869.0,03651-030,257387,2023-05-19,83
30007800387.0,05688-090,5000000,2023-05-18,434
8500800641.0,04710-050,700000,2023-05-19,133
10712500404.0,02832-020,465000,2023-05-18,120
18720600150.0,05208-220,280000,2023-05-19,110
22601800362.0,02290-010,267535,2023-05-20,160
12404000143.0,05158-440,290000,2023-05-15,44
18312000703.0,05782-470,345000,2023-05-15,94
16031800100.0,05396-170,1015000,2023-05-19,179
15303000078.0,03977-170,300000,2023-05-15,95
5508200304.0,03429-000,470000,2023-05-23,66
12017601143.0,04401-160,565799,2023-05-22,220
11313500908.0,03560-000,288000,2023-05-19,52
12500800643.0,05138-000,515000,2023-05-19,160
23203500629.0,08270-600,450000,2023-05-22,99
3904001442.0,01545-010,1100000,2023-05-26,216
12101700610.0,04455-350,900000,2023-05-12,109
18102602642.0,05879-450,280000,2023-05-17,83
6106900973.0,03642-010,178275,2023-05-22,64
16917900329.0,05776-490,45000,2023-05-26,109
10410002347.0,02927-130,345000,2023-05-19,55
